How did the researchers aim to balance the use of machine-readable links with a welcoming environment for human readers?,"The researchers aimed to balance the use of machine-readable links with a welcoming environment for human readers by enriching their texts with various kinds of linked data. They included links to resources like the Perseus catalog, VIAF, Pleiades, Prosopography of the Byzantine World, and Paregorios list of Roman emperors. Additionally, they tried to enrich the bibliography with links to online versions of the materials being cited. The goal was to make the fullest possible use of links in machine-readable form while ensuring a user-friendly environment for human readers.  2014,""Linked Data and Ancient Wisdom"" ISAW Papers, vol. 7.25, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/roueche-lawrence-lawrence/.","The researchers aimed to balance the use of machine-readable links with a welcoming environment for human readers by embedding links and reading tools that are easy to implement from an author's or publisher's perspective. They also aimed to create a multi-dimensional text that adds practical improvements to the printed word, delivering more robust content more quickly to the reader. They stressed the importance of keeping the general reader in mind, who should be able to find and use online data and its underlying relationships without a second thought of how it all came to be. They also tried to enrich their bibliography with as many links as possible to online versions of the materials being cited, while also creating an environment that is welcoming for human readers (ISAW Papers 7.23 (2014), ISAW Papers 7.25 (2014)).",7
How did the researchers address incorrect or mistaken references through the use of linked data?,"The researchers addressed incorrect or mistaken references through the use of linked data by working in a way that allowed them to go directly to the text being referenced. This direct linking to the source text could reveal incorrect or mistaken references, leading to a slow and steady improvement in accuracy.  2014,""Linked Data and Ancient Wisdom"" ISAW Papers, vol. 7.25, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/roueche-lawrence-lawrence/.","The researchers addressed incorrect or mistaken references through the use of linked data by transforming citations into hyperlinks. This process allows for direct access to the text being referenced, making it easier to identify and correct any inaccuracies. Additionally, the use of linked data can lead to a slow, steady improvement in accuracy as it enables the linking of data, which can highlight incorrect or mistaken references (ISAW Papers 7.25, 2014). However, it's important to note that this method may lead to a misrepresentation of the nature of citations, as they are designed to be interoperable and should not be tied to a specific edition or translation (ISAW Papers 7.24, 2014).",9
What are some of the challenges faced by scholars who are unfamiliar with linked open data when it comes to publishing archaeological data online?,"Some of the challenges faced by scholars unfamiliar with linked open data when it comes to publishing archaeological data online include violating best practice guidelines for born-digital data, not structuring datasets for individual record metadata, and struggling with the technical aspects of coding RDF triples or using web languages like HTML or SPARQL. Additionally, there may be difficulties in understanding how to connect data to the semantic web and making data accessible and meaningful to a broader audience. Rebecca M. Seifried 2014,""Linked Open Data for the Uninitiated"" ISAW Papers, vol. 7.26, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/seifried/.","Scholars who are unfamiliar with linked open data face several challenges when it comes to publishing archaeological data online. According to Rebecca M. Seifried in ""Linked Open Data for the Uninitiated"" (ISAW Papers 7.26, 2014), one of the main difficulties is the technical aspect of creating and managing linked open data, especially for those who do not have a background in web languages like HTML or SPARQL. Additionally, there is the issue of adhering to best practice guidelines for born-digital data. Seifried also mentions the challenge of understanding the basic premises of linked open data and structuring datasets in a way that can be easily converted into this format by specialists. Furthermore, the ""Publishing Archaeological Linked Open Data: From Steampunk to Sustainability"" (ISAW Papers 7.23, 2014) paper highlights the need for education about the potential of new media and existing technology in documenting archaeological work.",8
"How does the author suggest that uninitiated archaeologists prepare their data for online publication, even if they are not familiar with coding RDF triples?","The author suggests that even if uninitiated archaeologists are not familiar with coding RDF triples, they should prepare their data to be archived in an online, open-access format. This involves structuring datasets so that specialists can later convert them into linked open data in a relatively easy process. By following best practice guidelines for data acquisition and compilation, uninitiated archaeologists can make their data accessible for online publication, even without coding RDF triples themselves. Rebecca M. Seifried 2014,""Linked Open Data for the Uninitiated"" ISAW Papers, vol. 7.26, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/seifried/.","The author suggests that uninitiated archaeologists prepare their data for online publication by understanding the basic premises of linked open data and structuring their datasets in a way that specialists can later create linked open data in a relatively easy and painless process. The author also emphasizes the importance of determining which specific types of data will be relevant to a broader audience and preparing for data to be archived in an online, open-access format. The author further recommends that authors of preliminary excavation reports or final reports provide their readers with links to complete data sets, which can be used as a reference and checked for errors (Rebecca M. Seifried, ISAW Papers 7.26 (2014)).",9
"What are the two alternatives the author considers for achieving the ""5 stars"" of Berners-Lee's Linked Open Data guidelines for publishing their own dissertation research online?","The author considers two alternatives for achieving the ""5 stars"" of Berners-Lee's Linked Open Data guidelines for publishing their own dissertation research online. The first alternative is to use a data depository like OpenContext.org that issues individual URIs for each item within a dataset. The second alternative is to create their own website using RDF triples and cool URIs. Rebecca M. Seifried 2014,""Linked Open Data for the Uninitiated"" ISAW Papers, vol. 7.26, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/seifried/.","The author, Rebecca M. Seifried, in her paper ""Linked Open Data for the Uninitiated"" (ISAW Papers 7.26, 2014), considers two alternatives for achieving the ""5 stars"" of Berners-Lee's Linked Open Data guidelines for publishing her own dissertation research online. The first alternative is to use a data depository, like OpenContext.org, that issues individual URIs for each item within a dataset. This option would allow a technical expert to help her get her data online in a meaningful way. The second alternative is to create her own website using RDF triples and cool URIs, as demonstrated by individuals at the 2013 LAWDI gathering.",10
What is the goal of the Pelagios initiative?,"The goal of the Pelagios initiative is to facilitate better linking between online resources documenting the past based on the places they refer to. It aims to help digital humanists make their data more discoverable and empower users to find information about ancient places and visualize it in meaningful ways.  2014,""Pelagios"" ISAW Papers, vol. 7.27, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/simon-barker-desoto-isaksen/.","The goal of the Pelagios initiative, as described by Rainer Simon, Elton Barker, Pau de Soto, and Leif Isaksen in ISAW Papers 7.27 (2014), is to facilitate better linking between online resources documenting the past, based on the places that they refer to. It aims to make data more discoverable for digital humanists and empower users, including scholars and the general public, to find information about particular ancient places and visualize it in meaningful ways. The initiative is open to online content of any type and format, connecting diverse data such as text corpora, image archives, archaeological databases, museum collections, publication series, and online resources produced by specific research projects.",10
How does Pelagios facilitate better linking between online resources documenting the past?,"Pelagios facilitates better linking between online resources documenting the past by using a common vocabulary when referring to places and by establishing lightweight conventions on how to publish these place references as Linked Data. The common vocabulary is based on the Pleiades Gazetteer of the Ancient World, which provides unique URI identifiers for places in the Greco-Roman world. By using these identifiers, Pelagios ensures that references to specific places are unique and not confused with other locations. Additionally, Pelagios partners publish annotations as RDF according to the Open Annotation ontology, making the data available under an open license. This approach allows for the aggregation of place references from diverse datasets and enables users to search for information about ancient places in a meaningful way.  2014,""Pelagios"" ISAW Papers, vol. 7.27, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/simon-barker-desoto-isaksen/.","Pelagios is a community-driven initiative that aims to facilitate better linking between online resources documenting the past, based on the places that they refer to. It is open to online content of any type and format, connecting data as diverse as text corpora, image archives, archaeological databases, museum collections, publication series, and online resources produced by specific research projects (Simon, Barker, de Soto, and Isaksen, ISAW Papers 7.27, 2014). The project uses references to spatial gazetteers shared across various datasets to link, aggregate, and visualize spatial data in those datasets (Isaksen et al. 2014; Simon, Barker, and Isaksen 2012, ISAW Papers 20.3, 2021). It also incorporates more than 830,000 place references in datasets from 27 partners, making the data more discoverable and empowering users to find information about particular ancient places and visualize it in meaningful ways (ISAW Papers 7.27, 2014).",9
What is the common vocabulary used in Pelagios for referring to places?,"The common vocabulary used in Pelagios for referring to places is the Pleiades Gazetteer of the Ancient World.  2014,""Pelagios"" ISAW Papers, vol. 7.27, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/simon-barker-desoto-isaksen/.","The common vocabulary used in Pelagios for referring to places is formed by the Pleiades Gazetteer of the Ancient World. This provides unique URI identifiers for places in the Greco-Roman world, which can serve as the basis for aggregating references to specific sites and ensuring they are not confused with other locations. This information is from the Pelagios.ISAW Papers 7.27 (2014) by Rainer Simon, Elton Barker, Pau de Soto, and Leif Isaksen.",10
How are place references published as Linked Data in Pelagios?,"Place references are published as Linked Data in Pelagios by using a common vocabulary provided by the Pleiades Gazetteer of the Ancient World. This common vocabulary assigns unique URI identifiers to places in the Greco-Roman world. These identifiers are then used to aggregate references to specific sites and ensure they are not confused with other places. The publishing conventions in Pelagios are based on an annotation paradigm, where data resources available on the web under stable URIs are tagged with references to Pleiades identifiers. These annotations are then published as RDF according to the Open Annotation ontology and made available under an open license. The data is published as a simple dump file on each partner's website, without the need for specific infrastructure like a triple store or dedicated API.  2014,""Pelagios"" ISAW Papers, vol. 7.27, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/simon-barker-desoto-isaksen/.","Place references in Pelagios are published as Linked Data using a common vocabulary formed by the Pleiades Gazetteer of the Ancient World, which provides unique URI identifiers for places in the Greco-Roman world. This is combined with a set of lightweight conventions on how to publish these place references. The publishing conventions are based on an annotation paradigm where any data resource available on the Web, under a stable URI, can be annotated or tagged with a reference to one or more Pleiades identifiers. This information is from the Pelagios.ISAW Papers 7.27 (2014) by Rainer Simon, Elton Barker, Pau de Soto, and Leif Isaksen.",9
What is the focus of Pelagios 3 in terms of expanding its scope?,"Pelagios 3 aims to significantly expand its scope in both space and time by annotating Early Geospatial Documents. These documents include ancient and medieval geographic descriptions, world maps, and sea charts from various traditions such as Greek, Roman, Christian, Islamic, and Chinese, predating the European discovery of the Americas in 1492.  2014,""Pelagios"" ISAW Papers, vol. 7.27, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/simon-barker-desoto-isaksen/.","Pelagios 3 aims to expand its scope both spatially and temporally by annotating Early Geospatial Documents, which are documents that describe geographic space prior to the European discovery of the Americas in 1492. These documents include ancient and medieval geographic descriptions, world maps, and sea charts, and are products of Greek, Roman, Christian, Islamic, and Chinese traditions. This new phase of the project will also involve the Pelagios team annotating documents themselves (Simon, Barker, de Soto, and Isaksen, ISAW Papers 7.27, 2014).",10
What new developments are being implemented in Pelagios 3?,"In Pelagios 3, new developments include the annotation of Early Geospatial Documents, such as ancient and medieval geographic descriptions, world maps, and sea charts from various traditions. Additionally, Pelagios 3 involves the development of new tools and infrastructure to create a semi-automatic annotation workflow for extracting place name data from digitized texts and maps, establish requirements for linking multiple gazetteers, and provide analytics and visualizations for search and discovery within the Pelagios network.  2014,""Pelagios"" ISAW Papers, vol. 7.27, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/simon-barker-desoto-isaksen/.","Pelagios 3 is implementing several new developments, according to Simon, Barker, de Soto, and Isaksen in ISAW Papers 7.27 (2014). These include the creation of a semi-automatic annotation workflow for extracting place name data from digitized texts and maps, the production of minimal requirements for enabling the linking and interoperability of multiple, domain-specific gazetteers, and the provision of useful analytics and visualizations for enabling the search and discovery of data within the growing Pelagios network. Additionally, the scope of Pelagios is being expanded in both space and time by annotating Early Geospatial Documents, which include ancient and medieval geographic descriptions, world maps, and sea charts from Greek, Roman, Christian, Islamic and Chinese traditions.",10
How long does Phase 3 of Pelagios run for?,"Phase 3 of Pelagios runs from September 2013 until August 2015.  2014,""Pelagios"" ISAW Papers, vol. 7.27, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/simon-barker-desoto-isaksen/.","Phase 3 of Pelagios runs from September 2013 until August 2015, according to Rainer Simon, Elton Barker, Pau de Soto, and Leif Isaksen in ISAW Papers 7.27 (2014).",10
What is ResearchSpace and how has it contributed to cuneiform research at the British Museum?,"ResearchSpace is a project that has converted the British Museum's collections catalogue into RDF triples mapped to the CIDOC-CRM ontology. This dataset is available via a SPARQL Endpoint on the Museum website. ResearchSpace has contributed to cuneiform research at the British Museum by opening up new possibilities for projects based on the Museum's collections, allowing for exploration of Semantic Web/Linked Data technologies in the cuneiform field. Jon Taylor 2014,""Linked data and the future of cuneiform research at the British Museum"" ISAW Papers, vol. 7.28, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/taylor/.","ResearchSpace is a project that has opened significant new possibilities for a wide range of projects based on the British Museum's collections. It has contributed to cuneiform research at the British Museum by converting the Museum's collections catalogue into RDF triples, mapped to the CIDOC-CRM ontology. This has allowed for a more detailed and structured digital presentation of the Museum's collections, including cuneiform artifacts. Furthermore, ResearchSpace has been used to create a dedicated catalogue of every object inscribed with cuneiform in the British Museum, which is around 130,000 registered objects (ISAW Papers 7.28, 2014).",9
What is the Ashurbanipal Library Project and why is it significant for cuneiform research?,"The Ashurbanipal Library Project is a digital recreation of one of the most important libraries ever assembled, belonging to Ashurbanipal, King of Assyria during the 7th century BC. This project aims to digitize over 30,000 inscribed tablets and fragments, most of which are in the British Museum collection. The significance of this project for cuneiform research lies in the fact that texts from the Library have been central to cuneiform research since the 1850s, providing a wealth of material for study and stimulating wider public interest. The mass of material and research carried out on it, along with the diverse audiences interested in the Library, necessitates a detailed and structured digital presentation to further advance cuneiform studies. Jon Taylor 2014,""Linked data and the future of cuneiform research at the British Museum"" ISAW Papers, vol. 7.28, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/taylor/.","The Ashurbanipal Library Project is a digital recreation of the library of Ashurbanipal, who was the King of Assyria during the 7th century BC. This library is considered one of the most significant ever assembled, with over 30,000 known inscribed tablets and fragments, most of which are in the British Museum collection. The texts from this library have been a central pillar of cuneiform research and have stimulated public interest since the 1850s. The project is significant for cuneiform research as it demands a detailed and structured digital presentation of the vast amount of material and research carried out on it. The project also aims to explore how the library has been presented and interpreted in the museum over the last 160 years.",10
How is the Ur of the Chaldees Project bringing together archaeological finds from different institutions?,"The Ur of the Chaldees Project is bringing together the complete set of all finds, inscriptions, images, and excavation records of the first archaeological mission of the modern state of Iraq. These materials are divided between the Iraq Museum, British Museum, and Penn Museum. The project aims to consolidate and present these materials in a structured digital format for research and public access. Jon Taylor 2014,""Linked data and the future of cuneiform research at the British Museum"" ISAW Papers, vol. 7.28, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/taylor/.","The Ur of the Chaldees Project is bringing together archaeological finds from different institutions by digitizing and aggregating data from the University of Pennsylvania Museum, the British Museum, and the Iraq Museum. The project began by digitizing Sir Leonard Woolley's 15,000 artifact cards and separating them to create a list of and primary data on every object excavated at Ur. The project also sought to reconnect artifacts with their original field data and assess their condition. The goal is to publish all of the information with stable URIs and machine-readable references, creating a searchable record of everything from Ur. The project is funded by the Leon Levy Foundation and the Hagop Kevorkian Fund (Linked Open Data and the Ur of the Chaldees Project. William B. Hafford. ISAW Papers 7.7 (2014)).",10
What is the focus of the Nimrud project and how does it promote awareness of the past through objects?,"The focus of the Nimrud project is to promote awareness among specialists and non-specialists of how the past is reconstructed and understood through objects. It specifically traces inscribed artefacts from Nimrud from their manufacture and use in antiquity to their current locations in museums and their virtual representations on the web. The project has a technical focus on the development of Linked Open Data, especially for handheld devices such as mobile phones and tablet computers. Jon Taylor 2014,""Linked data and the future of cuneiform research at the British Museum"" ISAW Papers, vol. 7.28, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/taylor/.","The Nimrud project focuses on the inscribed artefacts from Nimrud, tracing their journey from their creation and use in antiquity to their present locations in museums and their virtual representations on the web. The project promotes awareness of the past through objects by using these artefacts as a case study to illustrate how the past is reconstructed and understood. The project also emphasizes the development of Linked Open Data, particularly for handheld devices, to make this information accessible to both specialists and non-specialists (ISAW Papers 7.28, 2014).",10
"What are some limitations of the British Museum's online catalogue for cuneiform specialists, and how is the author addressing these limitations in a personal project?","Some limitations of the British Museum's online catalogue for cuneiform specialists include issues with ""noise"" from large volumes of unrelated material, problems sorting and displaying results effectively, and the inability to download results. The author is addressing these limitations in a personal project by seeking to present a dedicated catalogue of every object inscribed with cuneiform in the British Museum (around 130,000 registered objects). The interface of this project will allow manipulation of groups of records, rather than just finding individual records. The goal is to harmonize Museum data with those from the growing family of projects based around the world as more cuneiform-based projects implement semantic technologies. Jon Taylor 2014,""Linked data and the future of cuneiform research at the British Museum"" ISAW Papers, vol. 7.28, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/taylor/.","The British Museum's online catalogue has some limitations for cuneiform specialists, including issues of noise from large volumes of unrelated material, problems sorting and displaying results effectively, and the inability to download results. The author is addressing these limitations through a personal project that aims to present a dedicated catalogue of every object inscribed with cuneiform in the British Museum. This project includes a case study of the inscribed artefacts from Nimrud, and focuses on the development of Linked Open Data, particularly for handheld devices. The author also hopes that as more cuneiform-based projects implement semantic technologies, the catalogue will be able to harmonize Museum data with those from other projects around the world (ISAW Papers 7.28, 2014).",9
How are semantic technologies being used in various cuneiform projects mentioned in the text?,"Semantic technologies are being used in various cuneiform projects mentioned in the text to convert the British Museum's collections catalog into RDF triples mapped to the CIDOC-CRM ontology. This dataset is then made available via a SPARQL Endpoint on the Museum website. Additionally, semantic technologies are being utilized to contextualize the Ashurbanipal Library Project by relating place names to other databases, personal names to prosopographical databases, and thematic relations with cross-cultural studies. The Nimrud project focuses on developing Linked Open Data for handheld devices like mobile phones and tablet computers to promote awareness of how the past is reconstructed through objects. The goal is to harmonize Museum data with other projects worldwide that implement semantic technologies. Jon Taylor 2014,""Linked data and the future of cuneiform research at the British Museum"" ISAW Papers, vol. 7.28, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/taylor/.","Semantic technologies are being used in various cuneiform projects to digitize and make accessible ancient texts and artifacts. The Ashurbanipal Library Project is recreating in digital form the library of Ashurbanipal, King of Assyria during the 7th century BC (ISAW Papers 7.28, 2014). The interface of this project allows manipulation of groups of records, rather than just finding individual records. The aim is to harmonize Museum data with those from other cuneiform-based projects around the world as they implement semantic technologies (ISAW Papers 7.28, 2014). Another project, the Ur of the Chaldees Project, allows any keyword, artifact number, or other indicator to be entered into the site and all occurrences found throughout field notes, transliterated and translated cuneiform texts, catalogues, and publications (ISAW Papers 7.7, 2014). The project also includes photos that can be browsed and similar objects called up, and maps that can be searched by area, room or tomb with the site populating these spaces with artifacts in context wherever possible (ISAW Papers 7.7, 2014).",6
"What is the main focus of the article ""Integrating Historical-Geographic Web-resources"" by Tsoni Tsonev?","The main focus of the article ""Integrating Historical-Geographic Web-resources"" by Tsoni Tsonev is on the challenges and strategies involved in efficiently searching and integrating archaeological and historical data from various web resources. The article discusses the need for building systems to share data, link representations, and organize data into geo-referenced web resources to facilitate access and analysis of information related to archaeology and other domains of knowledge. It emphasizes the importance of integrating different data formats, utilizing tools like GIS, and establishing cross-domain relationships to enhance research and analysis in the field of archaeology. Tsoni Tsonev 2014,""Integrating Historical-Geographic Web-resources"" ISAW Papers, vol. 7.29, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/tsonev/.","The main focus of the article ""Integrating Historical-Geographic Web-resources"" by Tsoni Tsonev is the challenge of efficiently searching and integrating the rapidly growing and diverse range of archaeological web resources. Tsonev discusses the need for a system that can share data and link various types of representations, such as texts, literature, and citations. The author suggests the use of the Virtual International Authority File (VIAF) and FOAF Vocabulary as building blocks for this system. The article also highlights the importance of persons in virtual communication, as all histories, objects, and texts relate to one or several related persons. Additionally, Tsonev discusses the use of GIS or similar open source systems to model complex spatial relationships and integrate different data from various resources.",10
How has the availability and diversity of archaeological web-sites changed in recent years?,"In recent years, archaeological web-sites have significantly increased in number and diversity of themes, geographical regions, and time spans. There has been a growth in various data formats, videos, pictures, and maps on these sites, making them more varied and accessible. Tsoni Tsonev 2014,""Integrating Historical-Geographic Web-resources"" ISAW Papers, vol. 7.29, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/tsonev/.","In recent years, archaeological web-sites have significantly increased not only in number but also in the diversity of themes, geographical regions, and time spans they cover (Tsonev, ISAW Papers 7.29, 2014). However, these resources are not well-integrated with one another and require individual searches on each platform (Bagnall and Heath 2018). The growth of these digital resources has also led to challenges in data sharing, as archaeologists now collect more digital documentation than can be feasibly shared in print (Open Context and Linked Data).",10
Why are persons given a primary role in virtual communication according to the article?,"Persons are given a primary role in virtual communication because all histories, objects, and texts relate to one or several related persons (authors). This approach allows for transversing disciplinary boundaries and relating various resources, providing users with access to complete datasets that may be exhaustive in their respective domain. Tsoni Tsonev 2014,""Integrating Historical-Geographic Web-resources"" ISAW Papers, vol. 7.29, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/tsonev/.","Persons are given a primary role in virtual communication because all histories, objects, and texts relate to one or several related persons, such as authors. This approach allows for the traversal of disciplinary boundaries and relates various resources, enabling users to directly access complete datasets. Furthermore, persons are at the core of a large network of places, events, objects, texts, and other people. Most statements about a person can be expressed through structured data as relationships with and between other entities, if there are identifiers for such entities. This concept is discussed in the context of expressing or modelling person-data as Linked Open Data (LOD) in the ISAW Papers ""Integrating Historical-Geographic Web-resources"" and ""Linked Open Data for Ancient Names and People"".",10
What are some challenges and requirements for organizing archaeological/historical data for cross-domain relationships?,"Some challenges and requirements for organizing archaeological/historical data for cross-domain relationships include the need to establish core functionality for establishing relationships across different domains (e.g., archaeology and anthropology), the use of descriptive languages specific to archaeology analyses, and the organization of attribute data to be accessible for external access to interfaces for meaningful spatial and conceptual distribution. Additionally, the integration of different data from various resources needs to be organized as graphic representations in GIS, and the synchronization of data objects with GIS features through foreign-key mapping is essential for data access and transaction processes. These relationships are crucial for subsequent analyses and research in the field of archaeology and history. Tsoni Tsonev 2014,""Integrating Historical-Geographic Web-resources"" ISAW Papers, vol. 7.29, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/tsonev/.","Organizing archaeological and historical data for cross-domain relationships presents several challenges and requirements. One of the primary challenges is the inherent differences in database software used by different projects, which can create technical barriers to interoperation between projects (Hunnell Chen and Folsom, ISAW Papers 20.12). This issue can be mitigated by exporting raw data to a common format, but this process can slow collaboration and render the exported copy out of date if changes are made to the source dataset. Another challenge is the need for data structures and formats to be interoperable and discoverable, which is not a concern limited to archaeology (Hunnell Chen and Folsom, ISAW Papers 20.12). To address these challenges, researchers can publish records in a standard format, attach unambiguous terms for the concepts they contain, and refer to similarly published records in other repositories. This can reduce or eliminate some of the barriers posed by differences in the underlying schemata, systems, and naming conventions of the systems in which those data are collected (Hunnell Chen and Folsom, ISAW Papers 20.12).",7
How does the article propose linking GIS features to external data-objects for archaeological projects?,"The article proposes linking GIS features to external data-objects for archaeological projects through foreign-key mapping. This involves associating a unique ID for each object-data with the corresponding GIS feature. These relationships are established to enable subsequent data access and transaction processes within the archaeological project. Tsoni Tsonev 2014,""Integrating Historical-Geographic Web-resources"" ISAW Papers, vol. 7.29, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/tsonev/.","The article proposes linking GIS features to external data-objects for archaeological projects through foreign-key mapping. This process associates the unique ID for each object-data with the corresponding GIS feature. These relationships are necessary for subsequent data access and transaction processes. For instance, an archaeological project may work with ancient buildings connected by a system of roads that correspond exactly to GIS database features. The re-organization of the archaeological/historical data into geo-referenced web resources turns the raw data into technically (GIS or other) and conceptually defined information systems (Integrating Historical-Geographic Web-resources.ISAW Papers 7.29 (2014)).",10
What is the difference between the integration strategy for archaeological studies and business models according to the article?,"The integration strategy for archaeological studies focuses on organizing data into geo-referenced web-resources for humanitarian studies, allowing users to retrieve specific information related to monuments and historical data. On the other hand, business models prioritize making external functionality available, which is more important than data access. Tsoni Tsonev 2014,""Integrating Historical-Geographic Web-resources"" ISAW Papers, vol. 7.29, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/tsonev/.","The integration strategy for archaeological studies differs from business models in that it places more emphasis on the organization and functionality of data rather than just access to it. According to ISAW Papers 7.29 (2014), in archaeological studies, the aim is to organize data into geo-referenced web-resources, allowing users to retrieve and work with specific data sets simultaneously. This is different from business models where the availability of functionality is more important than access to data. Furthermore, archaeological data is often highly specialized and segregated by material type and modern political boundaries, making integration and comparative analysis more challenging. This is contrasted with business models where data is typically more homogeneous and easier to integrate.",9
What is the significance of re-organizing archaeological/historical data into geo-referenced web resources according to the article?,"The significance of re-organizing archaeological/historical data into geo-referenced web resources, as mentioned in the article, lies in turning raw data into technically and conceptually defined information systems. This reorganization allows for the integration of separate information systems and data, facilitating the advancement of humanitarian studies of the past. It enables users to access and work with data in a more structured and meaningful way, enhancing the understanding and analysis of archaeological and historical information. Tsoni Tsonev 2014,""Integrating Historical-Geographic Web-resources"" ISAW Papers, vol. 7.29, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/tsonev/.","According to Tsonev in ""Integrating Historical-Geographic Web-resources"" (ISAW Papers 7.29, 2014), the re-organization of archaeological/historical data into geo-referenced web resources is significant because it transforms raw data into technically and conceptually defined information systems. This process is crucial for advancing humanitarian studies of the past. It allows users to retrieve and work with specific data sets, such as all 'connection object features' within a geographic area, and related bibliographic references. Furthermore, it enables the spatial analyses of archaeological data and their management, as archaeological data often have intuitive meaning when located on a geographical map. This re-organization also facilitates the integration of information systems that support these resources.",10
"What is the main objective of the project ""Bridging Knowledge Collections"" mentioned in the article?","The main objective of the project ""Bridging Knowledge Collections"" mentioned in the article is to create a cross-domain integration between the museum and library databases of the Royal Museums of Art and History in Brussels. This integration aims to make the two datasets cross-searchable in a single online user interface and to link objects and documents on a record level to support the input of object bibliography in the museum database. Ellen Van Keer 2014,""Moving from cross-collection integration to explorations of Linked Data practices in the library of antiquity at the Royal Museums of Art and history, Brussels"" ISAW Papers, vol. 7.30, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/vankeer/.","The main objective of the project ""Bridging Knowledge Collections"" is to integrate the separate databases of a museum and a library into a single system. The project aims to make the two datasets cross searchable in a single online user interface, a challenging task due to the different sets of standards traditionally used by the museum and library sectors (Prescott & Erway 2011). Additionally, the project is researching a workflow to link objects and documents on record level and support the input of object bibliography in the museum database. The goal is to reuse existing bibliographic information from the library catalog in the museum database and link back to the full references by adding a system identifier. This is mentioned in the paper ""Moving from cross-collection integration to explorations of Linked Data practices in the library of antiquity at the Royal Museums of Art and history, Brussels. ISAW Papers 7.30 (2014)"".",9
How does the article propose to link objects and documents in the museum database to support the input of object bibliography?,"The article proposes to link objects and documents in the museum database by reusing existing bibliographic information from the library catalog in the museum database. This is done by adding a system identifier to the museum database that links back to the full references in the library catalog using permalinks. Additionally, the article mentions the use of machine actionable links to identify both citing publications and cited artifacts, which are already in place in the museum system. Ellen Van Keer 2014,""Moving from cross-collection integration to explorations of Linked Data practices in the library of antiquity at the Royal Museums of Art and history, Brussels"" ISAW Papers, vol. 7.30, http://dlib.nyu.edu/awdl/isaw/isaw-papers/7/vankeer/.","The article proposes to link objects and documents in the museum database by creating a workflow that will link these on a record level. This will support the input of object bibliography in the museum database. To avoid creating duplicate datasets, existing bibliographic information from the library catalog will be reused in the museum database. This information will be linked back to the full references by adding a system identifier. The museum and library databases, which are currently separate systems, will be integrated as part of the project Bridging Knowledge Collections. The two datasets will be made cross searchable in a single online user interface. This is a major challenge because the museum and library sectors traditionally use different sets of standards (Prescott & Erway 2011). The library's internal database primary keys will not be used as identifiers. Instead, permalinks produced on the library OPAC will be used because they are open to everyone and allow direct hyperlinked access from within the museum database to the online library application and its range of functionalities and user-services. A Linked Data implementation is also being considered (ISAW Papers 7.30, 2014).",7
